gen	timestamp	sharpe	net_pnl	trades	win_rate	param_changed	old_value	new_value	kept
98	2026-03-26 19:55:43	1.6651	2382.34	17	0.7647	stop_ticks	35	40	no
99	2026-03-26 19:55:50	0.5938	1967.54	27	0.5926	bars_between_trades	1	2	no
100	2026-03-26 19:55:58	1.4289	1990.3	15	0.7333	trade_window	10:00-12:00	10:00-11:30	no
0	2026-03-26 19:59:40	-0.0448	-100.74	63	0.381	baseline	-	-	yes
1	2026-03-26 19:59:48	0.5449	1149.26	63	0.3492	stop_ticks	30	20	yes
2	2026-03-26 19:59:57	0.0565	124.26	63	0.3492	stop_ticks	20	25	no
3	2026-03-26 20:00:04	-0.1587	-361.68	116	0.3362	profit	50	40	no
4	2026-03-26 20:00:12	0.5449	1149.26	63	0.3492	min_bar_size_ticks	1	2	no
5	2026-03-26 20:00:20	0.5518	768.66	33	0.3636	tfc_threshold	0	2	yes
6	2026-03-26 20:00:28	-0.1335	-1008.44	178	0.2809	bars_between_trades	1	2	no
7	2026-03-26 20:00:35	0.4886	643.66	33	0.303	stop_ticks	20	15	no
8	2026-03-26 20:00:43	0.5518	768.66	33	0.3636	long_entry_offset	1	0	no
9	2026-03-26 20:00:51	0.4795	616.42	21	0.381	skip_tf_count	0	1	no
10	2026-03-26 20:00:59	0.755	1118.66	33	0.3939	short_entry_offset	1	0	yes
11	2026-03-26 20:01:08	0.6825	968.66	33	0.3333	stop_ticks	20	15	no
12	2026-03-26 20:01:15	0.755	1118.66	33	0.3939	min_bar_size_ticks	1	2	no
13	2026-03-26 20:01:22	0.405	618.66	33	0.3939	stop_ticks	20	25	no
14	2026-03-26 20:01:29	0.2381	337.32	66	0.3636	profit	50	40	no
15	2026-03-26 20:01:38	0.405	618.66	33	0.3939	stop_ticks	20	25	no
16	2026-03-26 20:01:45	0.755	1118.66	33	0.3939	long_entry_offset	1	0	no
17	2026-03-26 20:01:53	0.7399	918.66	33	0.2727	stop_ticks	20	10	no
18	2026-03-26 20:02:02	0.6825	968.66	33	0.3333	stop_ticks	20	15	no
19	2026-03-26 20:02:12	-0.0398	-308.44	178	0.2921	bars_between_trades	1	2	no
20	2026-03-26 20:02:20	0.6914	1499.26	63	0.3651	tfc_threshold	2	0	no
21	2026-03-26 20:02:26	0.755	1118.66	33	0.3939	min_bar_size_ticks	1	2	no
22	2026-03-26 20:02:34	1.2375	1518.66	33	0.2727	stop_ticks	20	5	yes
23	2026-03-26 20:02:42	1.2375	1518.66	33	0.2727	min_bar_size_ticks	1	2	no
24	2026-03-26 20:02:50	1.2375	1518.66	33	0.2727	long_entry_offset	1	0	no
25	2026-03-26 20:02:57	0.8531	1462.32	66	0.2273	profit	50	40	no
26	2026-03-26 20:03:05	1.2375	1518.66	33	0.2727	short_entry_offset	0	1	no
27	2026-03-26 20:03:13	1.2375	1518.66	33	0.2727	min_bar_size_ticks	1	2	no
28	2026-03-26 20:03:21	0.7399	918.66	33	0.2727	stop_ticks	5	10	no
29	2026-03-26 20:03:30	N/A	N/A	N/A	N/A	profit	50	60	no
30	2026-03-26 20:03:37	0.999	5566.56	178	0.2191	bars_between_trades	1	2	no
31	2026-03-26 20:03:47	0.734	795.4	20	0.25	tfc_threshold	2	3	no
32	2026-03-26 20:04:00	1.5275	1663.56	28	0.3214	trade_window	10:00-11:30	09:30-11:00	yes
33	2026-03-26 20:04:08	-0.0757	-172.64	18	0.7222	stop_ticks	5	0	no
34	2026-03-26 20:04:17	0.5821	713.56	28	0.3214	stop_ticks	5	15	no
35	2026-03-26 20:04:26	1.3322	1388.56	28	0.2857	short_entry_offset	0	1	no
36	2026-03-26 20:04:34	1.6995	1909.58	29	0.3448	long_entry_offset	1	2	yes
37	2026-03-26 20:04:42	0.6329	834.58	29	0.3793	stop_ticks	5	20	no
38	2026-03-26 20:04:52	1.0097	1735.08	54	0.2222	bars_between_trades	1	2	no
39	2026-03-26 20:05:01	1.2276	1434.58	29	0.3448	stop_ticks	5	10	no
40	2026-03-26 20:05:09	0.2719	384.58	29	0.3793	stop_ticks	5	25	no
41	2026-03-26 20:05:17	0.982	1665.18	59	0.2542	profit	50	40	no
42	2026-03-26 20:05:25	1.0329	882.34	17	0.2941	tfc_threshold	2	3	no
43	2026-03-26 20:05:35	1.5155	1634.58	29	0.3103	short_entry_offset	0	1	no
44	2026-03-26 20:05:43	1.5155	1634.58	29	0.3103	short_entry_offset	0	1	no
45	2026-03-26 20:05:51	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
46	2026-03-26 20:05:59	0.7737	959.58	29	0.3448	stop_ticks	5	15	no
47	2026-03-26 20:06:09	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
48	2026-03-26 20:06:17	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
49	2026-03-26 20:06:24	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
50	2026-03-26 20:06:32	1.5275	1663.56	28	0.3214	long_entry_offset	2	1	no
51	2026-03-26 20:06:41	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
52	2026-03-26 20:06:50	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
53	2026-03-26 20:07:01	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
54	2026-03-26 20:07:09	1.0097	1735.08	54	0.2222	bars_between_trades	1	2	no
55	2026-03-26 20:07:19	1.5155	1634.58	29	0.3103	short_entry_offset	0	1	no
56	2026-03-26 20:07:27	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
57	2026-03-26 20:07:34	1.2276	1434.58	29	0.3448	stop_ticks	5	10	no
58	2026-03-26 20:07:42	0.982	1665.18	59	0.2542	profit	50	40	no
59	2026-03-26 20:07:54	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	4	no
60	2026-03-26 20:08:05	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
61	2026-03-26 20:08:16	1.0329	882.34	17	0.2941	tfc_threshold	2	3	no
62	2026-03-26 20:08:28	1.5275	1663.56	28	0.3214	long_entry_offset	2	1	no
63	2026-03-26 20:08:39	1.5275	1663.56	28	0.3214	long_entry_offset	2	0	no
64	2026-03-26 20:08:50	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
65	2026-03-26 20:09:02	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
66	2026-03-26 20:09:14	1.0097	1735.08	54	0.2222	bars_between_trades	1	2	no
67	2026-03-26 20:09:26	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	4	no
68	2026-03-26 20:09:36	1.2276	1434.58	29	0.3448	stop_ticks	5	10	no
69	2026-03-26 20:09:47	0.982	1665.18	59	0.2542	profit	50	40	no
70	2026-03-26 20:09:55	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
71	2026-03-26 20:10:05	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
72	2026-03-26 20:10:13	1.5155	1634.58	29	0.3103	short_entry_offset	0	1	no
73	2026-03-26 20:10:21	1.0329	882.34	17	0.2941	tfc_threshold	2	3	no
74	2026-03-26 20:10:29	1.5275	1663.56	28	0.3214	long_entry_offset	2	1	no
75	2026-03-26 20:10:38	-0.0821	-187.64	18	0.7222	stop_ticks	5	0	no
76	2026-03-26 20:10:45	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
77	2026-03-26 20:10:53	1.0097	1735.08	54	0.2222	bars_between_trades	1	2	no
78	2026-03-26 20:11:02	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
79	2026-03-26 20:11:12	1.2276	1434.58	29	0.3448	stop_ticks	5	10	no
80	2026-03-26 20:11:19	0.7737	959.58	29	0.3448	stop_ticks	5	15	no
81	2026-03-26 20:11:28	0.982	1665.18	59	0.2542	profit	50	40	no
82	2026-03-26 20:11:35	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
83	2026-03-26 20:11:46	1.5275	1663.56	28	0.3214	long_entry_offset	2	1	no
84	2026-03-26 20:11:57	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	4	no
85	2026-03-26 20:12:09	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
86	2026-03-26 20:12:20	1.5155	1634.58	29	0.3103	short_entry_offset	0	1	no
87	2026-03-26 20:12:29	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
88	2026-03-26 20:12:39	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
89	2026-03-26 20:12:49	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
90	2026-03-26 20:13:01	1.2276	1434.58	29	0.3448	stop_ticks	5	10	no
91	2026-03-26 20:13:14	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
92	2026-03-26 20:13:27	0.982	1665.18	59	0.2542	profit	50	40	no
93	2026-03-26 20:13:41	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
94	2026-03-26 20:13:56	1.0329	882.34	17	0.2941	tfc_threshold	2	3	no
95	2026-03-26 20:14:10	1.0097	1735.08	54	0.2222	bars_between_trades	1	2	no
96	2026-03-26 20:14:23	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
97	2026-03-26 20:14:36	1.5155	1634.58	29	0.3103	short_entry_offset	0	1	no
98	2026-03-26 20:14:49	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
99	2026-03-26 20:15:03	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
100	2026-03-26 20:15:17	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
0	2026-03-26 20:50:58	1.6995	1909.58	29	0.3448	baseline	-	-	yes
1	2026-03-26 20:51:06	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	4	no
2	2026-03-26 20:51:16	1.6995	1909.58	29	0.3448	min_bar_size_ticks	1	2	no
3	2026-03-26 20:51:24	1.2276	1434.58	29	0.3448	stop_ticks	5	10	no
4	2026-03-26 20:51:31	1.5275	1663.56	28	0.3214	long_entry_offset	2	1	no
5	2026-03-26 20:51:39	1.5155	1634.58	29	0.3103	short_entry_offset	0	1	no
6	2026-03-26 20:51:48	1.6149	2084.58	29	0.3103	profit	50	60	no
7	2026-03-26 20:51:57	0.982	1665.18	59	0.2542	profit	50	40	no
8	2026-03-26 20:52:05	1.737	2984.58	29	0.3103	profit	50	80	yes
9	2026-03-26 20:52:17	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
10	2026-03-26 20:52:26	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
11	2026-03-26 20:52:34	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
12	2026-03-26 20:52:41	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
13	2026-03-26 20:52:48	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
14	2026-03-26 20:52:57	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
15	2026-03-26 20:53:04	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
16	2026-03-26 20:53:11	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
17	2026-03-26 20:53:20	1.6149	2084.58	29	0.3103	profit	80	60	no
18	2026-03-26 20:53:28	1.6149	2084.58	29	0.3103	profit	80	60	no
19	2026-03-26 20:53:36	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
20	2026-03-26 20:53:43	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
21	2026-03-26 20:53:50	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
22	2026-03-26 20:53:58	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	6	no
23	2026-03-26 20:54:06	1.6149	2084.58	29	0.3103	profit	80	60	no
24	2026-03-26 20:54:14	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
25	2026-03-26 20:54:24	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
26	2026-03-26 20:54:32	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
27	2026-03-26 20:54:39	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
28	2026-03-26 20:54:48	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
29	2026-03-26 20:54:55	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
30	2026-03-26 20:55:02	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
31	2026-03-26 20:55:10	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
32	2026-03-26 20:55:18	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
33	2026-03-26 20:55:26	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
34	2026-03-26 20:55:33	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
35	2026-03-26 20:55:40	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
36	2026-03-26 20:55:48	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
37	2026-03-26 20:55:57	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
38	2026-03-26 20:56:04	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
39	2026-03-26 20:56:11	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
40	2026-03-26 20:56:19	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	6	no
41	2026-03-26 20:56:27	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
42	2026-03-26 20:56:35	1.6149	2084.58	29	0.3103	profit	80	60	no
43	2026-03-26 20:56:42	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
44	2026-03-26 20:56:50	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
45	2026-03-26 20:56:57	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
46	2026-03-26 20:57:06	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
47	2026-03-26 20:57:13	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
48	2026-03-26 20:57:22	N/A	N/A	N/A	N/A	trade_window	09:30-11:00	10:00-11:30	no
49	2026-03-26 20:57:29	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
50	2026-03-26 20:57:38	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
51	2026-03-26 20:57:44	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
52	2026-03-26 20:57:52	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
53	2026-03-26 20:58:00	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
54	2026-03-26 20:58:09	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
55	2026-03-26 20:58:17	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
56	2026-03-26 20:58:24	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
57	2026-03-26 20:58:32	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
58	2026-03-26 20:58:39	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
59	2026-03-26 20:58:48	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
60	2026-03-26 20:58:57	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
61	2026-03-26 20:59:04	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
62	2026-03-26 20:59:11	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
63	2026-03-26 20:59:19	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
64	2026-03-26 20:59:27	1.6149	2084.58	29	0.3103	profit	80	60	no
65	2026-03-26 20:59:35	1.6995	1909.58	29	0.3448	profit	80	50	no
66	2026-03-26 20:59:42	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
67	2026-03-26 20:59:52	1.5667	2588.56	28	0.2857	long_entry_offset	2	0	no
68	2026-03-26 20:59:59	0.982	1665.18	59	0.2542	profit	80	40	no
69	2026-03-26 21:00:07	1.6995	1909.58	29	0.3448	profit	80	50	no
70	2026-03-26 21:00:14	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
71	2026-03-26 21:00:23	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	6	no
72	2026-03-26 21:00:30	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	8	no
73	2026-03-26 21:00:37	1.6995	1909.58	29	0.3448	profit	80	50	no
74	2026-03-26 21:00:45	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
75	2026-03-26 21:00:52	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
76	2026-03-26 21:01:00	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
77	2026-03-26 21:01:08	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
78	2026-03-26 21:01:17	1.5667	2588.56	28	0.2857	long_entry_offset	2	0	no
79	2026-03-26 21:01:24	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
80	2026-03-26 21:01:33	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
81	2026-03-26 21:01:42	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
82	2026-03-26 21:01:51	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	6	no
83	2026-03-26 21:01:58	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	8	no
84	2026-03-26 21:02:06	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
85	2026-03-26 21:02:13	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
86	2026-03-26 21:02:22	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
87	2026-03-26 21:02:29	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
88	2026-03-26 21:02:37	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
89	2026-03-26 21:02:44	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
90	2026-03-26 21:02:53	1.6149	2084.58	29	0.3103	profit	80	60	no
91	2026-03-26 21:03:00	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
92	2026-03-26 21:03:07	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
93	2026-03-26 21:03:14	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
94	2026-03-26 21:03:22	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
95	2026-03-26 21:03:30	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
96	2026-03-26 21:03:37	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
97	2026-03-26 21:03:45	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
98	2026-03-26 21:03:52	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
99	2026-03-26 21:04:00	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	6	no
100	2026-03-26 21:04:07	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	8	no
0	2026-03-26 21:30:43	1.737	2984.58	29	0.3103	baseline	-	-	yes
1	2026-03-26 21:30:51	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
2	2026-03-26 21:30:59	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
3	2026-03-26 21:31:07	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
4	2026-03-26 21:31:15	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
5	2026-03-26 21:31:23	1.5667	2588.56	28	0.2857	long_entry_offset	2	0	no
6	2026-03-26 21:31:30	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
7	2026-03-26 21:31:37	1.6149	2084.58	29	0.3103	profit	80	60	no
8	2026-03-26 21:31:45	1.6995	1909.58	29	0.3448	profit	80	50	no
9	2026-03-26 21:31:54	0.982	1665.18	59	0.2542	profit	80	40	no
10	2026-03-26 21:32:02	1.6995	1909.58	29	0.3448	profit	80	50	no
11	2026-03-26 21:32:10	1.6995	1909.58	29	0.3448	profit	80	50	no
12	2026-03-26 21:32:17	1.1718	4294.92	196	0.2908	profit	80	30	no
13	2026-03-26 21:32:25	1.6995	1909.58	29	0.3448	profit	80	50	no
14	2026-03-26 21:32:32	1.6995	1909.58	29	0.3448	profit	80	50	no
15	2026-03-26 21:32:39	1.6149	2084.58	29	0.3103	profit	80	60	no
16	2026-03-26 21:32:46	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
17	2026-03-26 21:32:54	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
18	2026-03-26 21:33:01	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
19	2026-03-26 21:33:08	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
20	2026-03-26 21:33:17	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
21	2026-03-26 21:33:23	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
22	2026-03-26 21:33:30	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
23	2026-03-26 21:33:38	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
24	2026-03-26 21:33:47	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
25	2026-03-26 21:33:55	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
26	2026-03-26 21:34:02	1.6149	2084.58	29	0.3103	profit	80	60	no
27	2026-03-26 21:34:10	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
28	2026-03-26 21:34:18	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
29	2026-03-26 21:34:33	1.6149	2084.58	29	0.3103	profit	80	60	no
30	2026-03-26 21:34:40	1.6995	1909.58	29	0.3448	profit	80	50	no
31	2026-03-26 21:34:48	0.982	1665.18	59	0.2542	profit	80	40	no
32	2026-03-26 21:34:57	1.6995	1909.58	29	0.3448	profit	80	50	no
33	2026-03-26 21:35:04	1.6995	1909.58	29	0.3448	profit	80	50	no
34	2026-03-26 21:35:12	1.6995	1909.58	29	0.3448	profit	80	50	no
35	2026-03-26 21:35:20	1.6995	1909.58	29	0.3448	profit	80	50	no
36	2026-03-26 21:35:28	1.6995	1909.58	29	0.3448	profit	80	50	no
37	2026-03-26 21:35:35	1.6995	1909.58	29	0.3448	profit	80	50	no
38	2026-03-26 21:35:43	1.6995	1909.58	29	0.3448	profit	80	50	no
39	2026-03-26 21:35:52	1.6995	1909.58	29	0.3448	profit	80	50	no
40	2026-03-26 21:36:02	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
41	2026-03-26 21:36:10	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
42	2026-03-26 21:36:18	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
43	2026-03-26 21:36:27	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
44	2026-03-26 21:36:37	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
45	2026-03-26 21:36:45	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
46	2026-03-26 21:36:54	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
47	2026-03-26 21:37:05	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
48	2026-03-26 21:37:15	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
49	2026-03-26 21:37:25	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
50	2026-03-26 21:37:35	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
51	2026-03-26 21:37:45	1.6149	2084.58	29	0.3103	profit	80	60	no
52	2026-03-26 21:37:54	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
53	2026-03-26 21:38:04	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
54	2026-03-26 21:38:15	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
55	2026-03-26 21:38:24	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
56	2026-03-26 21:38:34	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
57	2026-03-26 21:38:44	N/A	N/A	N/A	N/A	trade_window	09:30-11:00	10:00-11:30	no
58	2026-03-26 21:38:54	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
59	2026-03-26 21:39:03	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
60	2026-03-26 21:39:12	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
61	2026-03-26 21:39:23	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
62	2026-03-26 21:39:33	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
63	2026-03-26 21:39:42	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
64	2026-03-26 21:39:53	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	6	no
65	2026-03-26 21:40:02	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	8	no
66	2026-03-26 21:40:12	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
67	2026-03-26 21:40:22	1.6149	2084.58	29	0.3103	profit	80	60	no
68	2026-03-26 21:40:33	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
69	2026-03-26 21:40:42	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
70	2026-03-26 21:40:52	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
71	2026-03-26 21:41:03	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
72	2026-03-26 21:41:12	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
73	2026-03-26 21:41:22	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
74	2026-03-26 21:41:31	1.6149	2084.58	29	0.3103	profit	80	60	no
75	2026-03-26 21:41:43	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
76	2026-03-26 21:41:51	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
77	2026-03-26 21:42:01	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
78	2026-03-26 21:42:12	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
79	2026-03-26 21:42:21	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
80	2026-03-26 21:42:30	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
81	2026-03-26 21:42:41	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
82	2026-03-26 21:42:50	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
83	2026-03-26 21:42:59	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
84	2026-03-26 21:43:08	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	2	no
85	2026-03-26 21:43:19	1.5599	2559.58	29	0.2759	short_entry_offset	0	1	no
86	2026-03-26 21:43:28	1.6149	2084.58	29	0.3103	profit	80	60	no
87	2026-03-26 21:43:37	1.4225	2484.58	29	0.3103	stop_ticks	5	10	no
88	2026-03-26 21:43:48	1.1934	1632.34	17	0.2941	tfc_threshold	2	3	no
89	2026-03-26 21:43:58	1.5667	2588.56	28	0.2857	long_entry_offset	2	1	no
90	2026-03-26 21:44:07	1.5223	14729.74	137	0.3212	trade_window	09:30-11:00	09:30-10:30	no
91	2026-03-26 21:44:17	0.5541	2260.08	54	0.1667	bars_between_trades	1	2	no
92	2026-03-26 21:44:28	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
93	2026-03-26 21:44:37	1.1716	1603.36	18	0.2778	skip_tf_count	0	1	no
94	2026-03-26 21:44:47	1.5667	2588.56	28	0.2857	long_entry_offset	2	0	no
95	2026-03-26 21:44:58	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
